"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"37","ARIMA_model","Snake gourd","Retail","Dambulla","Test",-29.9476384496173,43.8495389431378,32.5732184153997,-12.5953056633963,13.3993500194389,NA,NA,0.44802979274769
"38","ARIMA_model","Snake gourd","Retail","Pettah","Test",-210.053045383853,218.053204162225,210.053045383853,-66.4889722876634,66.4889722876634,NA,NA,0.820136538336705
"39","ARIMA_model","Snake gourd","Wholesale","Dambulla","Test",-29.465892203902,41.7760847621773,30.194257653742,-13.9360377295025,14.2008978930807,NA,NA,0.475290306164499
"40","ARIMA_model","Snake gourd","Wholesale","Pettah","Test",-203.353456683015,211.614865225964,203.353456683015,-76.8046975745299,76.8046975745299,NA,NA,0.810727230492585
"41","ARIMA_model","Tomato","Retail","Dambulla","Test",40.8109464988302,73.3183038957827,55.5370985344254,7.87410851336783,12.1124772884793,NA,NA,0.858154471094235
"42","ARIMA_model","Tomato","Retail","Pettah","Test",31.9427043223478,80.4117027465334,70.6970289952905,3.66592348491164,14.1613043167011,NA,NA,0.817836771161954
"43","ARIMA_model","Tomato","Wholesale","Dambulla","Test",40.0269856979041,73.012652105796,55.2793551731772,8.13055437721746,12.9323094387952,NA,NA,0.858289149729611
"44","ARIMA_model","Tomato","Wholesale","Pettah","Test",48.3609027058639,76.8608542973474,69.4657820334918,8.85708836365071,15.6950762788733,NA,NA,0.758690542060413
"45","ARIMA_model","Potato (Local)","Retail","Dambulla","Test",45.7274754782415,51.0289880799778,45.7274754782415,13.3087674817573,13.3087674817573,NA,NA,0.727247890930176
"46","ARIMA_model","Potato (Local)","Retail","Pettah","Test",18.5398351051563,26.2474085007764,19.6106237184438,4.42076987469004,4.70255635187095,NA,NA,0.886886256132878
"47","ARIMA_model","Potato (Local)","Wholesale","Dambulla","Test",46.258825355801,51.239283614855,46.258825355801,14.3067926676713,14.3067926676713,NA,NA,0.73012771927716
